user_id,card_number_last4,transaction_amount,transaction_type,transaction_date_time,location,is_fraud
364,1553,41.34,Shopping,2026-02-11 23:00:01.855741,South Tracyborough,0
131,6313,15.05,Food,2025-12-06 20:25:01.923405,Belindabury,0
453,5810,101.32,Bills,2026-01-16 15:23:01.769071,Ramirezside,0
388,8400,97.5,Shopping,2025-10-10 19:26:01.893251,South Lauren,0
459,5125,25.24,Food,2026-02-21 19:51:01.505020,West Kimberlyland,0
251,2005,91.02,Travel,2025-12-26 22:20:01.667199,Tracistad,0
266,5057,52.58,Shopping,2025-11-08 15:38:01.510429,South Davidhaven,0
331,6232,117.23,Bills,2025-10-02 10:57:01.495056,Lake Edwardborough,0
68,5901,104.97,Entertainment,2026-02-24 19:57:02.089666,East Phillip,0
184,4772,32.78,Travel,2026-02-14 12:27:01.667819,Humphreyville,0
141,4006,107.82,Travel,2026-02-02 22:23:02.062258,Lake Brandon,0
330,4700,46.11,Food,2026-03-17 22:32:01.780073,Elizabethchester,0
397,6967,77.99,Shopping,2026-03-08 19:52:02.129922,Gomeztown,0
495,9568,43.3,Food,2025-10-12 17:26:02.087985,Escobarstad,0
413,4038,41.58,Shopping,2025-10-19 20:45:01.680985,Zavalaport,0
13,6580,185.74,Bills,2025-11-06 13:00:01.571341,Leeshire,0
25,4966,23.56,Food,2026-03-08 12:43:01.518659,Larryside,0
475,5396,89.77,Entertainment,2026-01-07 14:20:02.098863,Port Karen,0
77,7272,117.17,Entertainment,2025-10-12 22:33:01.537303,Smithland,0
248,8250,52.13,Bills,2025-10-14 14:53:01.674938,Lake Rebeccatown,0
320,5730,20.37,Shopping,2026-01-05 19:42:01.918336,West Benjamin,0
153,2133,143.36,Travel,2026-01-21 17:45:02.017296,Romerofort,0
478,2422,129.77,Entertainment,2026-02-08 21:29:01.606721,New Juan,0
185,1235,45.3,Food,2026-03-01 11:50:01.635173,Hernandezport,0
51,9264,100.59,Shopping,2025-12-22 22:47:01.600534,Lisamouth,0
281,2424,3185.19,Transfer,2026-02-24 03:22:02.145440,Nicaragua,1
54,1028,76.18,Travel,2025-12-31 12:54:01.873268,South Daniel,0
215,4438,121.63,Shopping,2026-03-24 12:08:01.782283,Tonyashire,0
338,5880,80.0,Entertainment,2026-01-07 00:31:01.771556,Lake Elaine,0
94,8511,126.03,Shopping,2025-11-08 00:21:01.797971,North Ricky,0
308,2695,41.63,Food,2025-12-17 22:53:01.830885,Davidbury,0
441,2994,132.6,Bills,2026-03-10 17:13:01.932700,South Seanstad,0
391,7779,86.23,Travel,2025-11-04 16:21:01.741906,Lake Ashleyview,0
102,0857,42.31,Shopping,2025-10-07 16:04:01.847075,Jamesburgh,0
318,1168,1601.36,Travel,2026-02-05 04:21:02.142673,South Georgia and the South Sandwich Islands,1
432,5760,75.44,Entertainment,2025-10-21 10:27:02.003264,Mooreton,0
436,8624,54.04,Travel,2026-01-18 22:28:02.040985,Port Pamelaton,0
392,6584,95.63,Shopping,2025-12-27 19:32:01.808871,Lake Michael,0
307,4103,49.22,Shopping,2025-10-09 23:55:01.904291,Washingtonhaven,0
85,2696,45.68,Food,2026-01-25 15:32:01.935308,Davisville,0
24,1809,103.64,Travel,2025-12-30 23:04:01.941377,Briannachester,0
181,0183,102.96,Entertainment,2026-01-09 13:22:01.778227,West Annettemouth,0
19,9633,168.19,Bills,2025-11-15 00:26:01.514501,Robinsonville,0
247,3378,42.5,Travel,2026-01-08 12:06:01.837097,Brendaland,0
175,9411,131.2,Shopping,2025-10-17 20:12:01.961238,Troyberg,0
74,2663,87.56,Bills,2026-01-16 12:30:02.070538,Port Tinaport,0
93,5018,116.95,Bills,2026-03-26 12:45:01.837042,Matthewmouth,0
169,4852,3419.39,Shopping,2025-11-24 06:55:02.144320,Burundi,1
500,2715,125.99,Shopping,2025-11-06 13:05:01.949356,Marshallchester,0
109,2202,35.17,Food,2026-01-25 23:03:01.645858,Gatesmouth,0
387,8729,95.43,Bills,2025-11-20 18:19:01.703533,Jonathanhaven,0
81,8257,23.38,Food,2026-03-23 19:09:01.496426,Jamesville,0
217,0051,20.96,Food,2025-10-09 17:36:01.764120,Burtonmouth,0
85,2630,87.93,Bills,2025-12-14 18:13:01.618663,Royfort,0
110,2142,26.32,Food,2025-11-08 21:45:02.091228,Donnaton,0
79,7520,36.38,Food,2026-02-04 15:05:01.713989,Cindymouth,0
345,1449,68.57,Travel,2026-01-24 12:11:01.930466,Ramirezport,0
309,3792,39.61,Food,2025-12-04 10:04:01.744176,Gamblehaven,0
158,6437,99.48,Travel,2026-02-25 20:35:01.752953,East Brian,0
324,3966,58.35,Bills,2025-11-09 11:54:01.942873,Karenport,0
67,4548,77.33,Shopping,2025-11-17 17:04:01.563219,North Emmachester,0
272,6454,189.36,Bills,2025-10-11 12:38:01.950468,Ralphmouth,0
97,3199,40.84,Food,2025-11-06 12:25:02.084337,Lake Christopherton,0
178,1336,43.36,Food,2025-12-10 20:34:01.985174,East Julie,0
42,5110,49.84,Food,2026-03-01 16:20:01.945455,East Erik,0
251,2462,86.22,Bills,2026-03-22 22:41:01.945383,Leeberg,0
225,0291,133.45,Bills,2026-02-20 13:05:01.685710,Millershire,0
159,7043,64.61,Bills,2025-11-21 09:51:01.942286,Griffithshire,0
200,6237,132.51,Entertainment,2025-11-13 12:27:02.075426,Gregorychester,0
11,9118,103.73,Bills,2025-11-01 14:36:01.559520,South Richardberg,0
441,3045,69.57,Bills,2025-10-19 17:03:02.036706,North Jennifer,0
398,2940,132.39,Bills,2026-01-15 17:40:02.033465,Port Anne,0
308,2392,106.19,Travel,2026-01-19 13:14:01.588541,Patriciaville,0
420,3304,54.06,Travel,2025-12-30 17:27:01.767765,South Matthewview,0
488,0676,118.6,Entertainment,2026-03-16 12:13:01.933005,South Lisa,0
184,1289,84.26,Entertainment,2026-02-13 12:28:01.838612,Darylhaven,0
161,2861,141.22,Shopping,2025-12-01 11:54:02.032192,West Brittanyshire,0
310,0233,24.38,Shopping,2025-11-01 15:47:02.001941,Mooreborough,0
25,5778,40.35,Food,2025-12-04 14:12:01.932163,North Adam,0
227,4309,14.33,Food,2025-12-29 09:54:01.856772,Johnchester,0
419,0843,106.54,Travel,2025-11-02 22:28:01.677831,South Donaldfurt,0
477,5754,129.82,Entertainment,2026-02-22 22:38:01.725429,Murphyborough,0
237,0406,139.28,Travel,2026-01-09 17:34:01.695880,Thomasburgh,0
244,3047,135.56,Entertainment,2025-10-28 20:38:01.603536,Dylanfort,0
210,5382,1539.45,Travel,2026-02-10 05:31:02.141847,Singapore,1
72,0046,108.24,Travel,2026-02-21 17:02:01.896286,Jenniferville,0
136,4702,162.48,Bills,2025-12-22 20:38:02.023633,West Lisa,0
111,6916,24.31,Travel,2026-01-03 11:01:01.481487,Jamesmouth,0
207,1400,75.85,Entertainment,2026-01-16 22:09:02.010868,Jacksonberg,0
472,9895,6.17,Food,2026-01-11 16:58:02.034505,South Seanhaven,0
473,3716,60.66,Bills,2026-03-17 13:46:02.049489,Russellburgh,0
76,8846,3418.78,Transfer,2025-10-23 06:30:02.143204,Gambia,1
319,2998,186.23,Bills,2025-10-18 10:27:01.910085,Jacksonfurt,0
60,3724,22.87,Travel,2025-12-08 21:50:02.126534,New James,0
260,4166,18.97,Food,2026-01-21 09:42:01.504825,New Kathy,0
292,8288,22.71,Food,2025-10-09 13:35:01.614582,West Chadfurt,0
452,5300,69.17,Bills,2025-12-06 17:28:02.079943,Patrickside,0
301,3195,51.4,Shopping,2025-10-28 14:39:01.953271,Juarezside,0
289,3015,14.8,Food,2025-10-28 09:52:01.848438,North Stephen,0
9,5223,1448.36,Transfer,2026-01-30 04:41:02.146421,Oman,1
208,0377,4163.9,Travel,2025-10-02 07:13:02.139833,Gambia,1
331,4924,39.29,Entertainment,2025-11-14 09:51:02.116986,Mitchellberg,0
313,6527,80.47,Entertainment,2025-10-18 19:15:01.672916,Rebeccaport,0
217,1595,101.9,Entertainment,2025-11-29 22:26:02.104209,Danamouth,0
322,1488,50.27,Entertainment,2026-01-09 22:03:01.997902,West Derekville,0
124,1178,107.93,Shopping,2026-01-27 09:41:01.761458,Robertborough,0
386,7843,178.02,Bills,2026-01-13 18:26:01.492902,East Theresafurt,0
295,0864,126.33,Travel,2026-01-27 14:48:01.919854,South Joel,0
4,6536,34.23,Food,2025-10-22 00:10:02.123137,Lake Sarahtown,0
285,1461,119.69,Entertainment,2026-02-10 16:43:01.625069,Port Jamesfurt,0
78,6839,2673.37,Shopping,2026-01-18 04:46:02.146723,Ecuador,1
50,0538,91.21,Entertainment,2025-11-03 09:47:01.586747,Gregoryfort,0
233,0508,30.54,Shopping,2025-12-17 13:17:01.851965,Theodoreshire,0
94,6251,50.69,Bills,2026-02-25 16:11:02.008140,Rojastown,0
220,3666,87.92,Travel,2025-10-31 12:16:01.544243,West Joseberg,0
392,2386,136.11,Bills,2026-01-07 16:40:01.809313,West Katiefort,0
434,9052,44.36,Entertainment,2026-01-20 14:52:02.029211,Jacquelineport,0
316,1457,20.52,Food,2025-11-13 13:10:02.107913,Port Lisa,0
107,6578,107.95,Travel,2026-02-03 18:32:01.667415,Port Jessicaview,0
95,3480,18.09,Entertainment,2025-09-30 12:46:02.011927,East Masonmouth,0
294,0362,131.13,Shopping,2026-01-11 14:47:01.777925,Tammyton,0
258,8133,7.69,Food,2026-03-25 18:09:01.869628,Teresaside,0
47,6498,76.03,Shopping,2026-02-28 15:44:01.550190,Smithville,0
185,6487,88.05,Entertainment,2025-12-02 14:40:01.553001,Davishaven,0
238,2473,65.61,Bills,2025-11-08 15:14:01.951223,Julieview,0
27,6844,128.37,Travel,2026-03-17 15:50:02.118942,Fowlerbury,0
388,5565,112.78,Travel,2025-09-30 23:00:02.034619,Orozcostad,0
161,7037,94.34,Travel,2025-11-29 13:47:01.653983,Deniseview,0
459,1196,42.54,Food,2026-03-01 16:15:01.880447,Schultztown,0
350,5889,124.53,Bills,2026-03-06 21:36:01.804144,East Dustin,0
300,9927,36.21,Shopping,2025-11-13 21:05:01.834103,Timothyville,0
128,5956,182.44,Bills,2026-01-01 13:37:01.900326,Murrayshire,0
211,4495,27.34,Food,2026-03-07 00:13:01.641147,Port Joe,0
376,3644,83.29,Entertainment,2025-10-21 23:38:02.003580,Deniseview,0
377,4921,29.9,Food,2026-01-16 23:16:01.542689,Andrewsborough,0
265,2376,131.71,Shopping,2026-01-21 20:16:02.009841,Taraburgh,0
95,6190,57.02,Shopping,2026-01-18 10:34:01.690860,South Nicoleview,0
63,3021,144.4,Shopping,2025-10-28 17:38:02.126208,Emilyburgh,0
365,0326,14.17,Food,2026-01-11 17:37:02.020238,Amytown,0
435,7155,79.93,Entertainment,2025-10-05 15:25:01.786161,New Lindaville,0
341,7714,8.08,Food,2025-11-19 15:27:01.824498,Garzafurt,0
263,7681,130.89,Entertainment,2025-12-28 16:22:01.814245,Chadport,0
494,0696,86.68,Travel,2026-01-01 20:45:01.542320,Port Jeffreyton,0
295,7842,136.27,Bills,2025-10-09 16:10:01.818474,Jamieborough,0
359,6792,70.09,Shopping,2025-10-21 20:45:01.526097,West Evanmouth,0
467,9147,19.83,Food,2025-12-10 18:38:01.858059,Ernestside,0
495,8249,97.76,Travel,2025-10-04 21:43:01.761598,South Bonnie,0
347,9771,23.27,Entertainment,2025-09-28 10:56:02.097110,Stevefort,0
437,6238,97.39,Bills,2025-12-12 22:53:01.623141,Shelbyshire,0
24,2166,24.13,Shopping,2025-10-16 16:09:01.830941,Lake Nicholas,0
437,0891,18.74,Travel,2026-02-15 09:39:01.574334,Parkerfort,0
466,9008,30.42,Entertainment,2025-11-25 22:42:02.124024,West Kevinbury,0
299,6899,68.17,Entertainment,2026-01-21 18:07:01.752399,Millerfort,0
131,0119,56.3,Travel,2026-02-19 19:15:01.963757,Phillipshaven,0
301,3123,68.15,Travel,2025-11-15 11:47:02.074789,Andrewfurt,0
416,9027,92.97,Entertainment,2025-11-20 18:50:02.033147,Smithshire,0
375,8276,33.27,Travel,2026-03-02 17:58:02.076099,Jerryborough,0
59,4263,145.06,Shopping,2025-10-25 18:40:01.493987,Hannahport,0
263,1819,108.91,Entertainment,2026-02-19 18:39:01.928970,Harperfort,0
144,9043,7.73,Food,2025-12-24 10:07:02.060823,South Kennethtown,0
83,4128,51.76,Travel,2025-12-27 15:51:01.966533,South Virginia,0
35,8435,108.14,Shopping,2026-01-07 14:48:02.077666,Joseburgh,0
455,0973,140.64,Bills,2026-02-02 23:21:02.104038,Jonathanchester,0
340,5955,115.72,Bills,2025-12-10 11:08:01.798952,East Darleneborough,0
16,4272,13.92,Travel,2026-02-01 14:41:02.041404,Morrowbury,0
451,3904,108.45,Travel,2026-02-27 15:41:01.924892,South Kevinburgh,0
344,1020,33.21,Shopping,2025-10-17 14:21:01.926634,East Richardhaven,0
418,5451,129.73,Entertainment,2026-02-21 14:46:01.757440,West Heather,0
236,6051,4396.76,Travel,2025-10-14 03:02:02.145033,Belize,1
390,2122,187.1,Bills,2025-10-02 19:46:01.810950,Andrewfort,0
402,1167,4665.52,Transfer,2025-12-20 06:40:02.142913,Guyana,1
245,1416,47.1,Food,2026-01-26 17:02:01.995063,Lake John,0
398,7022,61.06,Entertainment,2025-11-09 20:46:01.915038,Onealville,0
431,4560,124.8,Entertainment,2026-02-28 15:00:01.641679,Collinville,0
214,6474,129.06,Shopping,2026-01-11 00:13:02.085213,Vickiebury,0
283,9652,28.46,Entertainment,2025-12-23 11:19:02.117947,New Amanda,0
311,7031,62.21,Shopping,2026-03-27 11:17:01.709395,Moranburgh,0
329,3893,77.36,Shopping,2025-10-13 12:45:01.832109,Thomasmouth,0
310,1366,102.8,Shopping,2026-02-06 22:04:01.809984,Bonniebury,0
179,7870,147.45,Travel,2025-09-30 14:49:02.095522,Lake David,0
240,4056,14.4,Travel,2025-10-27 18:21:01.667544,South Crystaltown,0
320,0026,57.27,Entertainment,2026-02-19 10:31:01.510724,Lake Deniseport,0
135,7093,30.32,Shopping,2025-11-22 20:48:01.790639,Romanside,0
430,1483,23.29,Food,2026-02-15 20:32:01.870454,East Frankhaven,0
437,6549,36.27,Food,2026-01-13 10:38:01.839920,Pamelaside,0
469,5808,30.31,Food,2026-01-12 18:12:01.517403,Fitzgeraldland,0
136,1342,40.5,Food,2025-11-05 22:20:01.635401,South Rebeccaton,0
222,0979,124.74,Shopping,2026-01-29 10:27:01.617621,Port Amyland,0
336,7690,108.56,Bills,2026-03-19 15:52:02.134867,Port Robert,0
155,5846,81.39,Travel,2026-03-02 22:24:01.863053,West William,0
269,9884,16.84,Shopping,2025-12-02 00:17:01.847931,Robertsonshire,0
443,6691,38.28,Food,2025-10-04 19:35:02.025626,Downsborough,0
269,9304,135.66,Shopping,2025-11-11 22:27:01.961516,Brandymouth,0
20,5853,77.66,Entertainment,2025-12-31 11:16:01.575220,East Breanna,0
42,7524,47.42,Entertainment,2026-01-24 00:32:02.021638,Petersonhaven,0
119,1473,43.67,Shopping,2025-10-10 18:33:01.729485,Davischester,0
42,0009,152.25,Bills,2026-02-26 12:22:02.033688,East Mitchell,0
498,4344,17.36,Food,2025-11-19 13:37:01.921052,North Kelliehaven,0
176,5632,109.13,Bills,2026-02-11 14:24:01.801974,North Bryan,0
274,7666,129.87,Bills,2025-11-25 15:44:01.635818,Lake Nicole,0
483,7203,109.62,Travel,2025-11-30 15:36:01.631671,Scottfort,0
89,6337,37.61,Food,2025-12-11 19:54:01.707579,West Jeffrey,0
478,2344,24.08,Food,2025-11-26 11:17:01.899312,North Kirk,0
66,8910,61.62,Entertainment,2026-02-11 10:56:02.041125,Adamborough,0
486,5602,65.92,Entertainment,2026-01-03 09:57:01.917691,Sarahberg,0
262,1469,96.77,Travel,2026-02-20 11:28:02.037563,South Nicholas,0
81,5987,16.77,Food,2026-02-24 18:39:02.007040,Scottside,0
241,3771,13.97,Travel,2026-03-23 14:52:02.040141,Jamesborough,0
138,8807,41.45,Entertainment,2025-11-17 13:53:01.937686,Ramirezton,0
81,1412,44.0,Food,2026-03-26 17:05:01.758101,Nicoleland,0
146,2720,126.89,Shopping,2026-02-05 22:56:01.596321,Lesliestad,0
18,6602,33.06,Food,2026-03-25 16:59:01.817904,Rodneyfort,0
282,4903,42.17,Food,2026-03-01 19:19:01.541872,Williamsmouth,0
481,8563,70.56,Travel,2026-01-10 13:46:01.607012,Rodgersberg,0
39,7195,6.22,Food,2025-11-18 15:03:01.908322,South Joshuamouth,0
148,9588,4406.6,Shopping,2026-02-19 03:40:02.140492,Turks and Caicos Islands,1
309,0307,142.04,Bills,2026-03-02 17:37:01.989548,North Lisaborough,0
130,6655,192.65,Bills,2026-01-14 15:21:01.703708,North Natashaton,0
55,7956,4625.27,Travel,2026-01-10 04:09:02.144229,Iceland,1
144,1495,59.42,Entertainment,2025-11-01 10:15:01.994934,Lake Jamesfort,0
449,7875,156.64,Bills,2025-11-12 18:53:01.886098,South William,0
71,9341,111.49,Bills,2025-11-16 19:25:01.958738,South Joshuaberg,0
402,0523,143.6,Shopping,2026-01-12 11:10:01.717667,Fryfurt,0
262,7821,58.0,Entertainment,2026-02-12 20:58:01.919600,West Michaelfurt,0
329,6860,91.5,Bills,2025-12-29 12:22:01.546780,North Jacobview,0
428,0434,19.91,Food,2026-03-23 10:06:01.773640,West Jeffrey,0
385,5402,32.15,Food,2026-01-02 15:40:01.634401,Natalieberg,0
257,0918,90.28,Entertainment,2025-12-03 16:32:02.039612,Port Darlene,0
147,6876,45.97,Travel,2026-03-15 20:32:02.115228,New Jesusshire,0
267,3669,13.82,Food,2026-03-17 10:21:01.925368,Josephhaven,0
23,3244,46.24,Food,2026-01-12 20:45:01.940029,Lake Anthonyburgh,0
238,7759,43.64,Entertainment,2025-10-31 00:13:01.879446,South Stephanie,0
275,2360,33.43,Travel,2025-12-02 20:24:01.690056,Millerfurt,0
154,9040,105.41,Bills,2025-10-11 19:44:02.029398,Nicoleberg,0
303,5458,199.67,Bills,2025-11-17 21:36:01.529756,Rodriguezhaven,0
98,0078,38.61,Food,2026-01-28 23:54:01.517841,Deniseburgh,0
80,7655,123.76,Bills,2025-12-14 18:07:01.984861,North Danny,0
231,3138,72.5,Entertainment,2025-10-11 23:35:01.864929,Lake Kendra,0
300,3268,122.78,Entertainment,2025-10-17 20:34:01.857986,Gonzalezstad,0
451,5890,118.15,Entertainment,2026-03-26 22:46:01.806497,Saundersbury,0
294,4901,146.81,Shopping,2025-11-19 23:23:01.702736,Lisamouth,0
380,2366,46.62,Food,2025-11-12 12:29:01.580798,East Kennethport,0
324,0401,76.53,Shopping,2026-01-25 18:59:01.667600,West Jenniferview,0
474,3581,22.54,Entertainment,2026-03-18 16:06:01.563506,West Claudia,0
124,8918,45.29,Travel,2025-11-29 22:21:01.725324,Brianfurt,0
215,1049,13.25,Entertainment,2026-01-09 15:55:01.827731,North Mariahview,0
456,0716,130.85,Travel,2026-01-16 16:48:01.824708,Melissashire,0
255,5625,105.1,Bills,2026-02-07 14:30:01.508849,Kristinamouth,0
17,5454,50.8,Shopping,2025-12-30 20:22:01.714958,Devinside,0
311,2509,119.87,Travel,2026-01-14 18:26:01.662579,Benjaminmouth,0
251,9519,13.77,Entertainment,2026-03-02 12:28:01.668997,Lake Dustinborough,0
435,4237,51.3,Entertainment,2026-03-09 11:58:01.546002,Michelleshire,0
372,7057,5.3,Food,2025-10-19 23:48:01.999363,West Jeffrey,0
378,7537,89.95,Shopping,2026-01-18 18:02:01.763426,Lake Shannonchester,0
495,5919,115.94,Bills,2025-10-18 00:22:02.122809,New Johnstad,0
205,0733,121.15,Entertainment,2025-12-26 16:38:01.620762,Heatherside,0
476,5149,42.47,Entertainment,2025-12-31 17:53:01.928458,Johnhaven,0
453,7696,4910.11,Transfer,2026-03-09 05:26:02.140580,Macao,1
17,7051,142.17,Shopping,2025-12-31 23:46:01.602603,Mariahberg,0
474,4726,48.64,Travel,2026-03-25 11:02:01.868943,West Melissastad,0
135,2827,38.14,Shopping,2025-12-23 21:54:01.785829,Harrishaven,0
271,8856,139.23,Bills,2025-11-12 10:50:01.992853,Millerfort,0
259,5771,148.95,Shopping,2026-02-24 12:55:02.083324,North Emily,0
271,4241,74.6,Shopping,2026-03-15 09:59:01.839986,New Morgantown,0
165,6858,23.99,Shopping,2025-11-11 21:52:01.738504,Vickiberg,0
311,5789,139.21,Travel,2025-11-22 13:20:01.958672,South Robertburgh,0
183,9661,77.56,Entertainment,2025-11-04 21:56:01.697410,Sullivanburgh,0
486,9212,78.8,Bills,2025-11-02 11:43:01.506335,South Michaelberg,0
220,0709,104.43,Entertainment,2025-10-30 13:08:01.822661,South Jacqueline,0
9,4856,100.5,Shopping,2025-09-28 19:09:01.605725,Mossview,0
93,3084,137.59,Shopping,2025-12-06 21:44:01.821844,Lisahaven,0
184,6215,26.81,Food,2025-11-16 23:03:01.523824,Port Andrewberg,0
458,8502,15.34,Food,2026-03-07 17:57:02.114225,Danabury,0
166,4811,78.29,Shopping,2025-12-10 19:50:02.074055,Lake Kelly,0
364,8324,195.29,Bills,2025-12-30 12:45:01.854567,Garytown,0
396,0202,47.28,Shopping,2026-02-18 16:47:02.019914,Allisonberg,0
138,3723,24.69,Food,2025-10-13 17:55:02.068353,Port Michaelstad,0
211,3118,26.97,Entertainment,2025-12-31 11:27:01.614762,Lake Elijahfurt,0
55,3852,65.28,Entertainment,2026-01-18 15:04:02.104856,West Michael,0
87,2237,21.5,Food,2026-03-13 21:41:01.539355,Lake Codyfurt,0
414,3577,18.1,Entertainment,2026-02-22 17:58:01.915169,Ortizport,0
179,3020,112.09,Shopping,2025-12-16 18:55:01.939216,New Ethan,0
312,0576,65.95,Shopping,2025-10-03 22:00:01.978621,West Amy,0
189,5903,149.47,Travel,2026-02-10 11:56:01.844597,Donnaborough,0
313,4425,28.09,Travel,2026-02-13 10:25:01.661803,Rileyfort,0
461,4276,4650.36,Travel,2026-02-16 04:50:02.140043,Taiwan,1
325,3380,132.16,Entertainment,2026-01-20 20:39:02.081651,Monicamouth,0
202,6425,40.94,Food,2025-10-08 12:40:01.757322,New Garrett,0
294,3817,1331.0,Shopping,2025-11-01 05:53:02.144633,Gibraltar,1
249,8978,53.52,Travel,2025-11-01 23:24:01.910659,Lake Pattyside,0
183,5010,20.52,Food,2026-03-15 19:45:01.508218,Matthewshire,0
80,7864,93.19,Travel,2025-10-11 12:47:01.957537,Stonechester,0
9,5849,13.54,Food,2025-12-17 00:11:01.685046,Anntown,0
143,6422,70.6,Entertainment,2025-12-14 16:38:01.796784,Herringport,0
91,8728,46.86,Shopping,2026-02-13 18:51:01.695066,New Brian,0
316,9374,67.96,Bills,2025-11-26 19:53:02.114797,Letown,0
293,5935,90.82,Bills,2026-01-19 16:01:01.922561,Michaelchester,0
115,2226,20.76,Food,2026-02-17 14:46:01.502894,Carolynville,0
148,4333,32.95,Shopping,2025-11-16 20:28:01.931426,Medinatown,0
364,3914,82.53,Shopping,2026-01-06 12:37:01.788904,Haynesmouth,0
348,3470,87.42,Shopping,2025-11-27 10:54:01.899990,North Kyleburgh,0
435,7351,28.71,Shopping,2026-03-25 12:56:01.866966,Michellefort,0
240,5874,100.68,Travel,2025-12-05 21:29:02.009951,Wolfmouth,0
166,0025,19.88,Travel,2026-01-19 16:10:01.862726,Lake Melissa,0
226,4449,120.92,Bills,2026-01-04 00:03:02.001464,Kingland,0
177,0579,38.9,Food,2026-03-03 09:43:01.925087,West Lisa,0
304,1490,79.42,Bills,2025-12-27 23:31:01.750410,South Stephanie,0
49,0720,117.52,Travel,2025-12-18 23:46:01.722524,Lake Marthaberg,0
425,2837,34.81,Food,2026-02-23 10:19:01.826817,Lorrainebury,0
42,8111,4146.08,Travel,2025-12-18 06:13:02.141738,Tonga,1
484,8098,40.86,Food,2025-11-23 22:56:02.064771,North Carol,0
181,2674,129.72,Shopping,2026-03-03 13:11:01.587790,Williamsonshire,0
9,4659,59.32,Bills,2025-12-09 23:00:02.015170,Drewchester,0
9,1595,138.29,Shopping,2025-11-24 22:11:01.914636,South Willie,0
239,3627,133.64,Bills,2025-12-09 09:55:01.912518,New Lori,0
487,5817,87.23,Shopping,2025-12-21 11:14:01.825317,Port Rebeccafort,0
433,6531,120.61,Travel,2025-12-12 17:08:01.826759,Lake Jessicastad,0
426,8075,155.93,Bills,2025-10-22 15:47:01.668806,East Brian,0
111,5180,86.83,Shopping,2026-03-02 18:06:01.507602,Acostahaven,0
339,7120,139.95,Bills,2025-10-11 17:25:01.944926,Randyshire,0
51,8864,66.93,Shopping,2026-03-04 23:36:01.916477,Cooperland,0
390,5889,93.1,Entertainment,2025-10-04 10:25:01.986965,Brownshire,0
218,9675,35.17,Entertainment,2026-02-05 16:14:01.574957,West Sarah,0
189,4748,54.14,Shopping,2026-01-02 17:40:01.698138,Port Nicoleberg,0
49,9928,50.31,Travel,2026-02-17 16:30:01.879694,Allenton,0
174,4433,7.69,Food,2026-03-12 12:23:01.559111,Brewershire,0
169,4336,126.98,Shopping,2025-11-06 23:09:01.947075,Cruzville,0
136,4059,2722.42,Transfer,2025-12-13 05:41:02.146707,Colombia,1
46,8050,56.85,Travel,2025-10-09 15:22:01.917576,North Katherinestad,0
258,7080,76.22,Travel,2025-11-18 13:17:01.971932,Patriciaview,0
213,5978,134.59,Bills,2026-02-18 17:22:01.515970,Hansonview,0
411,4478,150.14,Bills,2026-02-18 18:59:01.492123,New Justin,0
195,0244,144.69,Bills,2025-10-29 23:55:01.943817,Obrienchester,0
406,0852,51.4,Shopping,2026-02-12 22:07:02.131930,New Katrina,0
152,4810,15.52,Shopping,2026-02-02 23:52:01.539952,Hallmouth,0
10,1086,24.07,Entertainment,2025-12-12 11:13:01.615230,Schneiderport,0
439,8914,110.41,Entertainment,2025-10-08 13:59:01.816889,West Matthew,0
27,0340,11.98,Travel,2025-10-21 21:57:02.080050,Markfurt,0
303,0271,139.72,Entertainment,2025-11-17 16:28:01.718523,North Marie,0
94,3764,101.95,Bills,2025-10-14 16:26:02.033088,Port Tammy,0
312,9706,33.01,Food,2025-12-03 18:36:01.848847,New Jimmy,0
43,3772,22.71,Food,2026-02-06 19:51:01.874174,Michaelton,0
485,2026,14.75,Food,2026-03-02 17:34:01.548632,Tonyastad,0
470,3792,55.13,Bills,2025-10-21 19:24:01.932885,West Grace,0
250,6857,47.04,Food,2026-01-25 19:13:01.877662,Cohenborough,0
200,6554,139.71,Travel,2026-01-22 14:06:01.487313,Port Eugenechester,0
475,8305,19.89,Shopping,2025-12-30 09:57:02.050110,South Kari,0
353,4220,107.96,Travel,2025-12-06 18:13:01.496924,East Jennifer,0
473,4222,52.69,Entertainment,2026-01-31 16:26:01.564960,New Sherry,0
395,0922,138.28,Entertainment,2025-10-22 16:41:02.113516,Woodview,0
192,7793,98.38,Entertainment,2025-10-05 23:50:01.651850,Port Sheilafurt,0
9,4269,100.82,Travel,2026-01-12 21:32:01.721533,West Melissaside,0
435,9936,47.85,Food,2025-12-19 12:41:01.916049,Fosterstad,0
337,1312,109.18,Travel,2026-02-19 20:31:02.078239,East Traceyshire,0
232,4169,146.88,Bills,2025-11-10 17:34:01.835220,Erinmouth,0
267,4220,54.16,Entertainment,2025-10-02 16:15:02.028740,West Michelle,0
323,5303,84.11,Travel,2025-12-10 00:32:01.853749,North Matthew,0
233,8976,124.78,Bills,2025-11-27 17:07:01.902982,Port Briana,0
234,5007,24.52,Food,2025-12-05 18:02:01.902546,Christopherchester,0
19,0417,3662.17,Travel,2025-12-23 02:52:02.146140,Reunion,1
266,8991,4914.63,Transfer,2026-02-16 03:56:02.144476,Venezuela,1
291,9201,144.65,Entertainment,2026-01-11 14:56:01.942604,East Jennifer,0
8,2273,82.58,Bills,2026-01-13 14:29:01.556909,Williamview,0
